gs_citations,is_intro_pres,is_meth_pres,is_res_pres,no_images,no_tables,no_alg,no_equations,fund_avail,accept_avail,suppl_info,link_to_code,target,index_terms
1,1,1,0,10,5,0,0,1,1,0,1,1,"Information systems, Data management systems, Database management system engines, DBMS engine architectures, Stream management, Information systems applications, Data mining, Data stream mining, Spatial-temporal systems, Data streaming"
9,1,1,0,11,2,0,0,1,1,0,1,1,"Computer systems organization, Architectures, Parallel architectures, Multicore architectures, Networks, Network architectures, Programming interfaces, Network components, End nodes, Network adapters, Network servers, Middle boxes / network appliances, Software and its engineering, Software notations and tools, Compilers, Source code generation"
5,1,1,0,17,5,0,6,1,1,0,1,1,"Computer systems organization, Architectures, Embedded and cyber-physical systems, Hardware, Emerging technologies, Analysis and design of emerging devices and systems"
2,1,1,0,4,2,0,0,1,1,0,1,1,"Hardware, Electronic design automation, Hardware description languages and compilation, Hardware validation, Functional verification, Simulation and emulation, Software and its engineering, Software notations and tools, Compilers"
2,1,1,0,12,6,1,0,1,1,0,1,1,"Security and privacy, Security in hardware, Hardware attacks and countermeasures, Side-channel analysis and countermeasures"
21,1,1,0,9,1,0,0,0,1,1,1,1,"Computer systems organization, Architectures, Distributed architectures, Cloud computing, Information systems, Information systems applications, Computing platforms, Enterprise information systems, Data centers, Software and its engineering, Software organization and properties, Software system structures, Software architectures, n-tier architectures"
721,1,1,0,15,0,0,0,0,1,0,0,1,"Software and its engineering, Software organization and properties, Contextual software domains, Operating systems, Memory management, Distributed memory"
13,1,1,0,9,0,0,0,0,1,0,1,1,"Hardware, Electronic design automation, Hardware description languages and compilation"
1,1,1,0,13,2,1,0,0,1,1,1,1,"Software and its engineering, Software notations and tools, General programming languages, Language types, Concurrent programming languages"
5,1,1,0,2,5,0,0,1,1,0,1,1,"Hardware, Integrated circuits, Semiconductor memory, Non-volatile memory, Information systems, Information storage systems, Information storage technologies, Storage class memory, Software and its engineering, Software creation and management, Software verification and validation, Formal software verification, Software defect analysis, Software testing and debugging"
5,1,1,0,6,8,0,0,0,1,0,1,1,"Software and its engineering, Software organization and properties, Contextual software domains, Operating systems, Memory management, Virtual memory"
16,1,1,0,12,1,0,0,1,1,0,1,1,"Security and privacy, Security in hardware, Hardware attacks and countermeasures, Side-channel analysis and countermeasures"
8,1,1,0,6,1,0,0,1,1,0,0,1,"Hardware, Communication hardware, interfaces and storage, Signal processing systems, Digital signal processing, Software and its engineering, Software notations and tools, Compilers, Source code generation, Theory of computation, Design and analysis of algorithms, Parallel algorithms, Vector / streaming algorithms"
1,1,1,0,17,5,2,1,1,1,0,1,1,"Computing methodologies, Parallel computing methodologies, Parallel algorithms, Theory of computation, Design and analysis of algorithms, Parallel algorithms, Formal languages and automata theory, Regular languages"
3,1,1,0,7,6,0,0,0,1,0,1,1,"Computer systems organization, Architectures, Serial architectures, Software and its engineering, Software organization and properties, Contextual software domains, Operating systems, Memory management, Allocation / deallocation strategies, Virtual memory"
21,1,1,0,8,6,0,0,1,1,0,1,1,"Computer systems organization, Architectures, Distributed architectures, Cloud computing, Software and its engineering, Software organization and properties, Software system structures, Distributed systems organizing principles, Cloud computing, Software architectures, n-tier architectures"
1,1,1,0,2,5,0,0,1,1,0,1,1,"Software and its engineering, Software creation and management, Software verification and validation, Formal software verification, Software notations and tools, Compilers, Software organization and properties, Software functional properties, Correctness"
1,0,1,0,1,0,0,0,0,1,0,1,1,"Hardware, Emerging technologies, Memory and dense storage, Software and its engineering, Software creation and management, Software development techniques, Automatic programming, Software verification and validation, Formal software verification"
18,1,1,0,16,4,0,2,0,0,0,1,1,
2,1,1,0,16,3,2,0,0,1,0,1,1,"Hardware, Emerging technologies, Memory and dense storage, Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging"
6,1,1,0,9,2,0,0,0,0,0,1,1,
4,1,1,0,17,0,0,0,0,0,0,1,1,"Social and professional topics, Computing / technology policy, Government technology policy, Governmental regulations, Software and its engineering, Software notations and tools, Compilers"
7,1,0,0,21,0,0,0,0,0,1,1,1,
0,1,1,0,10,0,1,0,0,0,0,1,1,"General and reference, Cross-computing tools and techniques, Evaluation, Performance, Software and its engineering, Software notations and tools, Compilers, Parsers, Theory of computation, Formal languages and automata theory, Grammars and context-free languages, Regular languages"
2,1,1,0,12,0,0,0,0,0,0,1,1,"Software and its engineering, Software notations and tools, Compilers, General programming languages, Language types, Parallel programming languages"
6,1,1,0,7,4,0,0,0,0,0,1,1,"Computing methodologies, Parallel computing methodologies, Parallel algorithms, General and reference, Cross-computing tools and techniques, Performance, Software and its engineering, Software notations and tools, Compilers"
5,1,1,0,8,1,3,0,1,0,0,0,1,
1,1,1,0,2,0,0,0,0,1,0,1,1,"Computing methodologies, Distributed computing methodologies"
8,1,0,0,7,6,2,3,1,1,0,1,1,"Computing methodologies, Distributed computing methodologies, Machine learning, Mathematics of computing, Probability and statistics"
1,1,1,0,15,0,0,0,1,1,0,1,1,"General and reference, Cross-computing tools and techniques, Verification, Software and its engineering, Software notations and tools, Compilers, General programming languages, Language features, Recursion, Theory of computation, Logic, Automated reasoning, Semantics and reasoning, Program reasoning, Abstraction, Program verification"
2,1,1,0,1,1,4,1,1,1,0,1,1,"Computing methodologies, Concurrent computing methodologies, Concurrent algorithms, Parallel computing methodologies, Parallel programming languages"
2,1,0,0,2,0,0,0,1,1,0,0,1,"Computing methodologies, Concurrent computing methodologies, Concurrent algorithms"
4,1,0,0,11,2,0,0,1,1,0,0,1,"Computer systems organization, Architectures, Parallel architectures, Single instruction, multiple data, Computing methodologies, Parallel computing methodologies, Parallel algorithms, Massively parallel algorithms, Parallel programming languages"
9,1,1,0,6,6,8,0,1,1,0,0,1,"Computing methodologies, Parallel computing methodologies, Parallel algorithms, Shared memory algorithms"
2,1,1,0,9,2,1,0,1,1,0,1,1,"Computing methodologies, Parallel computing methodologies, Parallel algorithms, Shared memory algorithms"
2,1,1,0,15,6,1,0,1,1,0,1,1,"Computing methodologies, Concurrent computing methodologies, Concurrent algorithms, Parallel computing methodologies, Parallel algorithms, Massively parallel algorithms, Shared memory algorithms"
1,1,1,0,2,2,1,0,0,0,0,0,1,
4,1,1,0,3,2,3,0,1,1,0,1,1,"Theory of computation, Design and analysis of algorithms, Concurrent algorithms"
8,1,1,0,12,5,2,1,0,1,0,1,1,"Theory of computation, Design and analysis of algorithms, Parallel algorithms, Massively parallel algorithms"
7,1,1,0,8,1,7,0,1,1,0,0,1,"Computing methodologies, Concurrent computing methodologies, Theory of computation, Models of computation, Concurrency, Distributed computing models"
2,1,1,0,6,4,0,0,1,1,0,1,1,"Computer systems organization, Architectures, Other architectures, Heterogeneous (hybrid) systems, Parallel architectures, Single instruction, multiple data"
0,1,0,0,4,1,0,0,0,1,0,1,1,"Computer systems organization, Architectures, Parallel architectures, Multicore architectures, Software and its engineering, Software notations and tools, Compilers, Source code generation"
6,1,1,0,12,6,1,2,0,1,0,1,1,"Computer systems organization, Architectures, Parallel architectures, Single instruction, multiple data, Computing methodologies, Parallel computing methodologies, Parallel algorithms, Massively parallel algorithms"
7,1,0,1,9,4,3,16,1,1,1,1,1,"Computing methodologies, Parallel computing methodologies, Parallel algorithms, Shared memory algorithms, Mathematics of computing, Mathematical software, Mathematical software performance"
0,1,1,0,3,9,0,0,0,1,0,1,1,"Computer systems organization, Architectures, Parallel architectures, Multicore architectures, Computing methodologies, Parallel computing methodologies, Parallel algorithms, Shared memory algorithms"
10,1,1,0,16,6,3,2,0,1,0,1,1,"Computing methodologies, Artificial intelligence, Natural language processing, Natural language generation, Concurrent computing methodologies, Parallel computing methodologies, Parallel algorithms"
7,1,1,1,0,1,1,1,1,0,1,0,1,"Computing methodologies, Computer graphics, Animation, Physical simulation"
23,1,1,0,14,1,0,1,0,0,1,1,1,
20,1,0,0,12,0,0,0,1,0,1,0,1,"Computing methodologies, Computer graphics, Shape modeling, Shape analysis, Machine learning, Machine learning approaches, Neural networks"
29,1,1,0,13,4,0,0,1,0,1,0,1,
8,1,0,1,20,1,1,7,1,0,1,1,1,"Applied computing, Physical sciences and engineering, Engineering, Computer-aided design, Computing methodologies, Computer graphics, Shape modeling"
27,1,1,0,7,3,0,7,0,0,1,1,1,"Computing methodologies, Computer graphics, Animation, Physical simulation, Machine learning, Learning paradigms, Reinforcement learning"
7,1,1,0,0,3,0,17,1,0,1,0,1,"Computing methodologies, Computer graphics, Rendering, Ray tracing"
5,1,1,1,1,1,1,21,1,0,1,0,1,"Computing methodologies, Computer graphics, Image manipulation, Image processing, Shape modeling, Mesh geometry models, Shape analysis, Mathematics of computing, Mathematical analysis, Mathematical optimization, Continuous optimization, Convex optimization"
4,1,1,1,12,1,1,2,0,0,1,0,1,"Computing methodologies, Computer graphics, Animation, Physical simulation"
58,1,0,0,15,2,0,0,1,0,1,0,1,"Computing methodologies, Computer graphics, Shape modeling, Shape analysis, Machine learning, Machine learning approaches, Neural networks"
8,1,1,1,0,1,0,0,1,0,1,1,1,
1,1,1,1,9,2,1,2,0,0,1,0,1,
35,1,1,0,22,0,0,0,1,0,1,0,1,
40,1,1,1,31,3,2,1,1,0,1,1,1,"Mathematics of computing, Mathematical analysis, Numerical analysis, Mesh generation"
32,1,1,1,12,6,0,2,1,0,1,0,1,"Computing methodologies, Computer graphics, Animation, Machine learning, Machine learning approaches"
4,1,1,1,15,3,1,0,1,0,0,1,1,
4,1,1,0,11,1,0,8,1,0,0,0,1,
4,1,1,0,12,0,1,0,1,0,0,1,1,
